cycle,at,strategyId,username,cash,openPositions,markedPositions,liquidationValue,equity,realizedPnl,feesPaid,slippagePaid,markValue
20260924T224048Z,2026-09-24T22:40:48Z,book-edge,BookRocket,51.644,8,8,7173.1336,7224.7776,3062.9968,904.0927,363.5216,7173.1336
20260924T224048Z,2026-09-24T22:40:48Z,tick-chaser,TickChaser,0.4688,7,7,267.09,267.5588,-9727.841,1177.7881,82.1349,267.09
20260924T224048Z,2026-09-24T22:40:48Z,tail-sprint,TailSprint,0.0076,0,0,0.0,0.0076,-9999.9924,712.1864,1489.5215,0.0
20260924T224048Z,2026-09-24T22:40:48Z,depth-diver,DepthDiver,2.9456,8,8,1185.51,1188.4556,-8426.8412,473.4884,93.5028,1185.51
20260924T224048Z,2026-09-24T22:40:48Z,dip-hunter,DipHunter,0.0344,8,8,299.78,299.8144,-8362.8154,546.5729,2399.1866,299.78
20260924T224048Z,2026-09-24T22:40:48Z,spike-surfer,SpikeSurfer,265.532,8,8,9859.8082,10125.3402,584.5092,801.123,296.1299,9859.8082
20260924T224048Z,2026-09-24T22:40:48Z,sure-thing,SureThing,7207.7601,2,2,6673.5125,13881.2726,4017.8442,278.8941,140.4477,6673.5125
20260924T224048Z,2026-09-24T22:40:48Z,yield-sniper,YieldSniper,408.2336,8,8,9477.51,9885.7436,-27.8691,13.4592,31.8348,9477.51
20260924T224048Z,2026-09-24T22:40:48Z,pinepilot,PinePilotX,113.7061,8,8,10111.3482,10225.0543,0.0,309.2201,45.9669,10111.3482
20260924T224048Z,2026-09-24T22:40:48Z,ceo-fav,CEOExitFav,9255.5329,3,3,669.3501,9924.883,0.0,4.1776,16.4499,669.3501
20260924T224048Z,2026-09-24T22:40:48Z,weather-bracket,WeatherCatalyst,5477.5238,8,8,123.75,5749.4684,-3354.6324,295.9937,404.6088,271.9446
20260924T224048Z,2026-09-24T22:40:48Z,weather-fade,WeatherFader,8807.5564,7,7,1531.859,10339.4154,211.3537,48.4826,122.4204,1531.859
20260924T224048Z,2026-09-24T22:40:48Z,heat-confirm,HeatConfirm,8861.3929,8,8,1209.4994,10080.0583,-322.2453,86.0694,158.0606,1218.6654
20260924T224048Z,2026-09-24T22:40:48Z,fda-premium,FDAReaction,3923.8181,8,8,912.0703,4835.8884,0.0,26.6905,186.5278,912.0703
20260924T224048Z,2026-09-24T22:40:48Z,game-favourite,GridironPulse,2482.4939,3,3,16598.2,19080.6939,9340.0148,656.7101,38.7378,16598.2
20260924T224048Z,2026-09-24T22:40:48Z,underdog-sweep,SportsPredLab,0.0655,0,0,0.0,0.0655,-9999.9345,386.2409,1363.9207,0.0
20260924T224048Z,2026-09-24T22:40:48Z,halftime-hype,HalftimeHype,96539.5148,0,0,0.0,96539.5148,86539.5148,983.2395,1449.4763,0.0
20260924T224048Z,2026-09-24T22:40:48Z,score-pulse,ScorePulse,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T224048Z,2026-09-24T22:40:48Z,fda-record,FdaRecordCheck,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T224048Z,2026-09-24T22:40:48Z,gold-leader,MetalMomentum,5774.3563,0,0,0.0,5774.3563,-4225.6437,120.958,87.3032,0.0
20260924T224048Z,2026-09-24T22:40:48Z,micro-tail,TailSprint15,7990.5035,0,0,0.0,7990.5035,-2009.4965,126.8419,697.9235,0.0
20260924T224048Z,2026-09-24T22:40:48Z,scalp-8095,HighProbScalp,7475.752,2,2,340.75,7816.502,-2169.3254,173.0645,161.6487,340.75
20260924T224048Z,2026-09-24T22:40:48Z,panic-fade,PanicFader,0.0796,0,0,0.0,0.0796,-9999.9204,722.0862,697.3419,0.0
20260924T224048Z,2026-09-24T22:40:48Z,longshot-fader,LongshotFader,1917.5932,8,8,13741.319,15658.9122,6121.076,502.119,151.3592,13741.319
20260924T224048Z,2026-09-24T22:40:48Z,injury-fade,InjuryFade,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T224048Z,2026-09-24T22:40:48Z,tipoff-triage,TipoffTriage,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T224048Z,2026-09-24T22:40:48Z,nowcast-nudge,NowcastNudge,724.1005,4,4,7631.802,8355.9025,0.0,287.7147,291.501,7631.802
20260924T224048Z,2026-09-24T22:40:48Z,leap-mapper,LeapMapper,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T012154Z,2026-09-25T01:21:54Z,book-edge,BookRocket,51.644,8,8,7294.7236,7346.3676,3062.9968,904.0927,363.5216,7294.7236
20260925T012154Z,2026-09-25T01:21:54Z,tick-chaser,TickChaser,78.1457,5,5,234.55,312.6957,-9671.6944,1201.0012,82.1349,234.55
20260925T012154Z,2026-09-25T01:21:54Z,tail-sprint,TailSprint,0.0076,0,0,0.0,0.0076,-9999.9924,712.1864,1489.5215,0.0
20260925T012154Z,2026-09-25T01:21:54Z,depth-diver,DepthDiver,1.6922,8,8,1194.68,1196.3722,-8429.5847,473.5218,93.5028,1194.68
20260925T012154Z,2026-09-25T01:21:54Z,dip-hunter,DipHunter,0.0344,8,8,299.78,299.8144,-8362.8154,546.5729,2399.1866,299.78
20260925T012154Z,2026-09-25T01:21:54Z,spike-surfer,SpikeSurfer,919.4219,7,7,6713.2592,7632.6811,667.9378,919.041,296.1299,6713.2592
20260925T012154Z,2026-09-25T01:21:54Z,sure-thing,SureThing,7207.7601,2,2,6673.5125,13881.2726,4017.8442,278.8941,140.4477,6673.5125
20260925T012154Z,2026-09-25T01:21:54Z,yield-sniper,YieldSniper,408.2336,8,8,9490.86,9899.0936,-27.8691,13.4592,31.8348,9490.86
20260925T012154Z,2026-09-25T01:21:54Z,pinepilot,PinePilotX,113.7061,8,8,10107.5326,10221.2387,0.0,309.2201,45.9669,10107.5326
20260925T012154Z,2026-09-25T01:21:54Z,ceo-fav,CEOExitFav,9255.5329,3,3,604.3059,9859.8388,0.0,4.1776,16.4499,604.3059
20260925T012154Z,2026-09-25T01:21:54Z,weather-bracket,WeatherCatalyst,5477.5238,8,8,123.75,5601.2738,-3354.6324,295.9937,404.6088,123.75
20260925T012154Z,2026-09-25T01:21:54Z,weather-fade,WeatherFader,8655.5506,8,8,1697.278,10352.8286,211.3537,49.4574,123.7185,1697.278
20260925T012154Z,2026-09-25T01:21:54Z,heat-confirm,HeatConfirm,8861.3929,8,8,1233.6787,10095.0716,-322.2453,86.0694,158.0606,1233.6787
20260925T012154Z,2026-09-25T01:21:54Z,fda-premium,FDAReaction,3923.8181,8,8,912.0703,4835.8884,0.0,26.6905,186.5278,912.0703
20260925T012154Z,2026-09-25T01:21:54Z,game-favourite,GridironPulse,649.6319,5,5,19824.664,20474.2959,9340.0148,675.4066,52.0578,19824.664
20260925T012154Z,2026-09-25T01:21:54Z,underdog-sweep,SportsPredLab,0.0655,0,0,0.0,0.0655,-9999.9345,386.2409,1363.9207,0.0
20260925T012154Z,2026-09-25T01:21:54Z,halftime-hype,HalftimeHype,96539.5148,0,0,0.0,96539.5148,86539.5148,983.2395,1449.4763,0.0
20260925T012154Z,2026-09-25T01:21:54Z,score-pulse,ScorePulse,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T012154Z,2026-09-25T01:21:54Z,fda-record,FdaRecordCheck,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T012154Z,2026-09-25T01:21:54Z,gold-leader,MetalMomentum,5774.3563,0,0,0.0,5774.3563,-4225.6437,120.958,87.3032,0.0
20260925T012154Z,2026-09-25T01:21:54Z,micro-tail,TailSprint15,7990.5035,0,0,0.0,7990.5035,-2009.4965,126.8419,697.9235,0.0
20260925T012154Z,2026-09-25T01:21:54Z,scalp-8095,HighProbScalp,7922.752,0,0,0.0,7922.752,-2077.248,173.0645,161.6487,0.0
20260925T012154Z,2026-09-25T01:21:54Z,panic-fade,PanicFader,0.0796,0,0,0.0,0.0796,-9999.9204,722.0862,697.3419,0.0
20260925T012154Z,2026-09-25T01:21:54Z,longshot-fader,LongshotFader,1917.5932,8,8,13741.319,15658.9122,6121.076,502.119,151.3592,13741.319
20260925T012154Z,2026-09-25T01:21:54Z,injury-fade,InjuryFade,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T012154Z,2026-09-25T01:21:54Z,tipoff-triage,TipoffTriage,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T012154Z,2026-09-25T01:21:54Z,nowcast-nudge,NowcastNudge,724.1005,4,4,7730.952,8455.0525,0.0,287.7147,291.501,7730.952
20260925T012154Z,2026-09-25T01:21:54Z,leap-mapper,LeapMapper,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T063134Z,2026-09-25T06:31:34Z,book-edge,BookRocket,1395.6622,8,8,6749.061,8144.7232,4002.7348,904.3925,363.6936,6749.061
20260925T063134Z,2026-09-25T06:31:34Z,tick-chaser,TickChaser,159.2589,5,5,471.02,630.2789,-9346.2688,1214.668,82.1349,471.02
20260925T063134Z,2026-09-25T06:31:34Z,tail-sprint,TailSprint,0.0076,0,0,0.0,0.0076,-9999.9924,712.1864,1489.5215,0.0
20260925T063134Z,2026-09-25T06:31:34Z,depth-diver,DepthDiver,30.3173,8,8,1224.5,1254.8173,-8348.7589,478.2167,93.5028,1224.5
20260925T063134Z,2026-09-25T06:31:34Z,dip-hunter,DipHunter,0.0344,8,8,299.73,299.7644,-8362.8154,546.5729,2399.1866,299.73
20260925T063134Z,2026-09-25T06:31:34Z,spike-surfer,SpikeSurfer,2594.4219,4,4,4023.6204,6618.0423,-3101.1507,919.041,296.1299,4023.6204
20260925T063134Z,2026-09-25T06:31:34Z,sure-thing,SureThing,3604.1083,3,3,10221.0325,13825.1408,4017.8442,296.4659,140.4477,10221.0325
20260925T063134Z,2026-09-25T06:31:34Z,yield-sniper,YieldSniper,408.2336,8,8,9528.81,9937.0436,-27.8691,13.4592,31.8348,9528.81
20260925T063134Z,2026-09-25T06:31:34Z,pinepilot,PinePilotX,131.5407,8,8,10070.2946,10201.8353,-12.6584,311.6199,46.8531,10070.2946
20260925T063134Z,2026-09-25T06:31:34Z,ceo-fav,CEOExitFav,9255.5329,3,3,590.1525,9845.6854,0.0,4.1776,16.4499,590.1525
20260925T063134Z,2026-09-25T06:31:34Z,weather-bracket,WeatherCatalyst,5477.5238,8,8,0.0,5477.5238,-3354.6324,295.9937,404.6088,0.0
20260925T063134Z,2026-09-25T06:31:34Z,weather-fade,WeatherFader,8655.5506,8,8,1279.8338,9935.3844,211.3537,49.4574,123.7185,1279.8338
20260925T063134Z,2026-09-25T06:31:34Z,heat-confirm,HeatConfirm,8812.9736,8,8,163.1894,8976.163,-327.8995,89.0019,161.9974,163.1894
20260925T063134Z,2026-09-25T06:31:34Z,fda-premium,FDAReaction,3923.8181,8,8,1010.8959,4934.714,0.0,26.6905,186.5278,1010.8959
20260925T063134Z,2026-09-25T06:31:34Z,game-favourite,GridironPulse,20856.6319,0,0,0.0,20856.6319,10856.6319,675.4066,52.0578,0.0
20260925T063134Z,2026-09-25T06:31:34Z,underdog-sweep,SportsPredLab,0.0655,0,0,0.0,0.0655,-9999.9345,386.2409,1363.9207,0.0
20260925T063134Z,2026-09-25T06:31:34Z,halftime-hype,HalftimeHype,96539.5148,0,0,0.0,96539.5148,86539.5148,983.2395,1449.4763,0.0
20260925T063134Z,2026-09-25T06:31:34Z,score-pulse,ScorePulse,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T063134Z,2026-09-25T06:31:34Z,fda-record,FdaRecordCheck,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T063134Z,2026-09-25T06:31:34Z,gold-leader,MetalMomentum,5774.3563,0,0,0.0,5774.3563,-4225.6437,120.958,87.3032,0.0
20260925T063134Z,2026-09-25T06:31:34Z,micro-tail,TailSprint15,7990.5035,0,0,0.0,7990.5035,-2009.4965,126.8419,697.9235,0.0
20260925T063134Z,2026-09-25T06:31:34Z,scalp-8095,HighProbScalp,7857.3243,1,1,26.6,7883.9243,-2114.5712,181.7222,173.4689,26.6
20260925T063134Z,2026-09-25T06:31:34Z,panic-fade,PanicFader,0.0796,0,0,0.0,0.0796,-9999.9204,722.0862,697.3419,0.0
20260925T063134Z,2026-09-25T06:31:34Z,longshot-fader,LongshotFader,1917.5932,8,8,13718.999,15636.5922,6121.076,502.119,151.3592,13718.999
20260925T063134Z,2026-09-25T06:31:34Z,injury-fade,InjuryFade,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T063134Z,2026-09-25T06:31:34Z,tipoff-triage,TipoffTriage,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T063134Z,2026-09-25T06:31:34Z,nowcast-nudge,NowcastNudge,724.1005,4,4,7712.862,8436.9625,0.0,287.7147,291.501,7712.862
20260925T063134Z,2026-09-25T06:31:34Z,leap-mapper,LeapMapper,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T120647Z,2026-09-25T12:06:47Z,book-edge,BookRocket,654.035,8,8,6953.191,7607.226,3908.0971,952.1297,381.394,6953.191
20260925T120647Z,2026-09-25T12:06:47Z,tick-chaser,TickChaser,40.2341,7,7,584.22,624.4541,-9346.2688,1218.1328,82.1349,584.22
20260925T120647Z,2026-09-25T12:06:47Z,tail-sprint,TailSprint,0.0032,0,0,0.0,0.0032,-9999.9968,712.1868,1489.5215,0.0
20260925T120647Z,2026-09-25T12:06:47Z,depth-diver,DepthDiver,30.3173,8,8,1224.5,1254.8173,-8348.7589,478.2167,93.5028,1224.5
20260925T120647Z,2026-09-25T12:06:47Z,dip-hunter,DipHunter,0.0344,8,8,299.73,299.7644,-8362.8154,546.5729,2399.1866,299.73
20260925T120647Z,2026-09-25T12:06:47Z,spike-surfer,SpikeSurfer,2594.4219,4,4,4068.8604,6663.2823,-3101.1507,919.041,296.1299,4068.8604
20260925T120647Z,2026-09-25T12:06:47Z,sure-thing,SureThing,3604.1083,3,3,10221.0325,13825.1408,4017.8442,296.4659,140.4477,10221.0325
20260925T120647Z,2026-09-25T12:06:47Z,yield-sniper,YieldSniper,408.2336,8,8,9528.81,9937.0436,-27.8691,13.4592,31.8348,9528.81
20260925T120647Z,2026-09-25T12:06:47Z,pinepilot,PinePilotX,131.5407,8,8,10082.5034,10214.0441,-12.6584,311.6199,46.8531,10082.5034
20260925T120647Z,2026-09-25T12:06:47Z,ceo-fav,CEOExitFav,9255.5329,3,3,590.1525,9845.6854,0.0,4.1776,16.4499,590.1525
20260925T120647Z,2026-09-25T12:06:47Z,weather-bracket,WeatherCatalyst,4833.8617,6,6,493.1676,5327.0293,-4286.3722,330.5054,484.7246,493.1676
20260925T120647Z,2026-09-25T12:06:47Z,weather-fade,WeatherFader,8421.7272,8,8,825.9045,9247.6317,207.6382,51.1837,127.2884,825.9045
20260925T120647Z,2026-09-25T12:06:47Z,heat-confirm,HeatConfirm,8812.9736,7,7,154.8503,8967.8239,-423.1023,89.0019,161.9974,154.8503
20260925T120647Z,2026-09-25T12:06:47Z,fda-premium,FDAReaction,3923.8181,8,8,949.0614,4872.8795,0.0,26.6905,186.5278,949.0614
20260925T120647Z,2026-09-25T12:06:47Z,game-favourite,GridironPulse,20856.6319,0,0,0.0,20856.6319,10856.6319,675.4066,52.0578,0.0
20260925T120647Z,2026-09-25T12:06:47Z,underdog-sweep,SportsPredLab,0.0655,0,0,0.0,0.0655,-9999.9345,386.2409,1363.9207,0.0
20260925T120647Z,2026-09-25T12:06:47Z,halftime-hype,HalftimeHype,96539.5148,0,0,0.0,96539.5148,86539.5148,983.2395,1449.4763,0.0
20260925T120647Z,2026-09-25T12:06:47Z,score-pulse,ScorePulse,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T120647Z,2026-09-25T12:06:47Z,fda-record,FdaRecordCheck,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T120647Z,2026-09-25T12:06:47Z,gold-leader,MetalMomentum,2887.3468,1,1,2706.92,5594.2668,-4225.6437,190.9175,153.7712,2706.92
20260925T120647Z,2026-09-25T12:06:47Z,micro-tail,TailSprint15,7990.5035,0,0,0.0,7990.5035,-2009.4965,126.8419,697.9235,0.0
20260925T120647Z,2026-09-25T12:06:47Z,scalp-8095,HighProbScalp,7018.0644,1,1,994.5,8012.5644,-1950.2905,205.3921,195.6686,994.5
20260925T120647Z,2026-09-25T12:06:47Z,panic-fade,PanicFader,0.0796,0,0,0.0,0.0796,-9999.9204,722.0862,697.3419,0.0
20260925T120647Z,2026-09-25T12:06:47Z,longshot-fader,LongshotFader,1917.5932,8,8,13580.3,15497.8932,6121.076,502.119,151.3592,13580.3
20260925T120647Z,2026-09-25T12:06:47Z,injury-fade,InjuryFade,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T120647Z,2026-09-25T12:06:47Z,tipoff-triage,TipoffTriage,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T120647Z,2026-09-25T12:06:47Z,nowcast-nudge,NowcastNudge,724.1005,4,4,7956.042,8680.1425,0.0,287.7147,291.501,7956.042
20260925T120647Z,2026-09-25T12:06:47Z,leap-mapper,LeapMapper,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T170428Z,2026-09-25T17:04:28Z,book-edge,BookRocket,654.035,8,8,6847.431,7501.466,3908.0971,952.1297,381.394,6847.431
20260925T170428Z,2026-09-25T17:04:28Z,tick-chaser,TickChaser,20.1982,8,8,605.61,625.8082,-9346.2688,1218.6387,82.1349,605.61
20260925T170428Z,2026-09-25T17:04:28Z,tail-sprint,TailSprint,0.0032,0,0,0.0,0.0032,-9999.9968,712.1868,1489.5215,0.0
20260925T170428Z,2026-09-25T17:04:28Z,depth-diver,DepthDiver,15.2605,8,8,1217.21,1232.4705,-8355.998,479.1635,93.5028,1217.21
20260925T170428Z,2026-09-25T17:04:28Z,dip-hunter,DipHunter,0.0344,8,8,299.73,299.7644,-8362.8154,546.5729,2399.1866,299.73
20260925T170428Z,2026-09-25T17:04:28Z,spike-surfer,SpikeSurfer,2513.9012,6,6,4141.7625,6655.6637,-3101.1507,921.2664,297.8993,4141.7625
20260925T170428Z,2026-09-25T17:04:28Z,sure-thing,SureThing,3604.1083,3,3,10234.4025,13838.5108,4017.8442,296.4659,140.4477,10234.4025
20260925T170428Z,2026-09-25T17:04:28Z,yield-sniper,YieldSniper,408.2336,8,8,9528.81,9937.0436,-27.8691,13.4592,31.8348,9528.81
20260925T170428Z,2026-09-25T17:04:28Z,pinepilot,PinePilotX,131.5407,8,8,9728.1645,9859.7052,-12.6584,311.6199,46.8531,9728.1645
20260925T170428Z,2026-09-25T17:04:28Z,ceo-fav,CEOExitFav,9255.5329,3,3,684.3879,9939.9208,0.0,4.1776,16.4499,684.3879
20260925T170428Z,2026-09-25T17:04:28Z,weather-bracket,WeatherCatalyst,4750.8536,4,4,636.4634,5387.317,-4397.4762,338.8707,497.6247,636.4634
20260925T170428Z,2026-09-25T17:04:28Z,weather-fade,WeatherFader,9351.0392,6,6,1002.7921,10353.8313,372.8881,55.7257,135.1905,1002.7921
20260925T170428Z,2026-09-25T17:04:28Z,heat-confirm,HeatConfirm,9634.1049,5,5,387.781,10021.8859,104.213,101.4104,179.5351,387.781
20260925T170428Z,2026-09-25T17:04:28Z,fda-premium,FDAReaction,3923.8181,8,8,1100.2134,5024.0315,0.0,26.6905,186.5278,1100.2134
20260925T170428Z,2026-09-25T17:04:28Z,game-favourite,GridironPulse,5214.9512,2,2,15398.04,20612.9912,10856.6319,751.6773,52.0578,15398.04
20260925T170428Z,2026-09-25T17:04:28Z,underdog-sweep,SportsPredLab,0.0441,1,1,0.01,0.0541,-9999.9345,386.2423,1363.9207,0.01
20260925T170428Z,2026-09-25T17:04:28Z,halftime-hype,HalftimeHype,96539.5148,0,0,0.0,96539.5148,86539.5148,983.2395,1449.4763,0.0
20260925T170428Z,2026-09-25T17:04:28Z,score-pulse,ScorePulse,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T170428Z,2026-09-25T17:04:28Z,fda-record,FdaRecordCheck,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T170428Z,2026-09-25T17:04:28Z,gold-leader,MetalMomentum,2887.3468,0,0,0.0,2887.3468,-7112.6532,190.9175,153.7712,0.0
20260925T170428Z,2026-09-25T17:04:28Z,micro-tail,TailSprint15,7990.5035,0,0,0.0,7990.5035,-2009.4965,126.8419,697.9235,0.0
20260925T170428Z,2026-09-25T17:04:28Z,scalp-8095,HighProbScalp,6990.1039,1,1,1134.75,8124.8539,-1978.251,205.8026,195.9186,1134.75
20260925T170428Z,2026-09-25T17:04:28Z,panic-fade,PanicFader,0.0796,0,0,0.0,0.0796,-9999.9204,722.0862,697.3419,0.0
20260925T170428Z,2026-09-25T17:04:28Z,longshot-fader,LongshotFader,1028.8699,8,8,14581.168,15610.0379,6131.6017,506.4934,151.3592,14581.168
20260925T170428Z,2026-09-25T17:04:28Z,injury-fade,InjuryFade,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T170428Z,2026-09-25T17:04:28Z,tipoff-triage,TipoffTriage,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T170428Z,2026-09-25T17:04:28Z,nowcast-nudge,NowcastNudge,724.1005,4,4,7978.2268,8702.3273,0.0,287.7147,291.501,7978.2268
20260925T170428Z,2026-09-25T17:04:28Z,leap-mapper,LeapMapper,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T202250Z,2026-09-25T20:22:50Z,book-edge,BookRocket,654.035,8,8,6848.661,7502.696,3908.0971,952.1297,381.394,6848.661
20260925T202250Z,2026-09-25T20:22:50Z,tick-chaser,TickChaser,21.796,8,8,606.1,627.896,-9344.1025,1219.4209,82.1349,606.1
20260925T202250Z,2026-09-25T20:22:50Z,tail-sprint,TailSprint,0.0032,0,0,0.0,0.0032,-9999.9968,712.1868,1489.5215,0.0
20260925T202250Z,2026-09-25T20:22:50Z,depth-diver,DepthDiver,8.5216,8,8,1210.11,1218.6316,-8371.1944,479.1824,93.5028,1210.11
20260925T202250Z,2026-09-25T20:22:50Z,dip-hunter,DipHunter,0.0344,8,8,299.78,299.8144,-8362.8154,546.5729,2399.1866,299.78
20260925T202250Z,2026-09-25T20:22:50Z,spike-surfer,SpikeSurfer,1143.9479,8,8,5360.2392,6504.1871,-3088.0729,964.9416,329.5882,5360.2392
20260925T202250Z,2026-09-25T20:22:50Z,sure-thing,SureThing,901.2553,5,5,12910.0845,13811.3398,4017.8442,306.2341,142.8383,12910.0845
20260925T202250Z,2026-09-25T20:22:50Z,yield-sniper,YieldSniper,408.2336,8,8,9488.49,9896.7236,-27.8691,13.4592,31.8348,9488.49
20260925T202250Z,2026-09-25T20:22:50Z,pinepilot,PinePilotX,131.5407,8,8,9731.4732,9863.0139,-12.6584,311.6199,46.8531,9731.4732
20260925T202250Z,2026-09-25T20:22:50Z,ceo-fav,CEOExitFav,9255.5329,3,3,684.3879,9939.9208,0.0,4.1776,16.4499,684.3879
20260925T202250Z,2026-09-25T20:22:50Z,weather-bracket,WeatherCatalyst,4290.8424,6,6,188.621,4891.3479,-4397.4762,368.5374,504.0087,600.5055
20260925T202250Z,2026-09-25T20:22:50Z,weather-fade,WeatherFader,8707.491,8,8,1636.7155,10344.2065,372.8881,67.5457,153.7509,1636.7155
20260925T202250Z,2026-09-25T20:22:50Z,heat-confirm,HeatConfirm,9558.8904,7,7,374.3694,9933.2598,104.213,104.7234,188.1304,374.3694
20260925T202250Z,2026-09-25T20:22:50Z,fda-premium,FDAReaction,3923.8181,8,8,1105.7666,5029.5847,0.0,26.6905,186.5278,1105.7666
20260925T202250Z,2026-09-25T20:22:50Z,game-favourite,GridironPulse,1304.6745,4,4,19202.02,20506.6945,10856.6319,796.804,66.8383,19202.02
20260925T202250Z,2026-09-25T20:22:50Z,underdog-sweep,SportsPredLab,0.0441,1,1,0.01,0.0541,-9999.9345,386.2423,1363.9207,0.01
20260925T202250Z,2026-09-25T20:22:50Z,halftime-hype,HalftimeHype,79591.6865,2,2,14539.6218,94131.3083,86539.5148,1808.9201,2312.1984,14539.6218
20260925T202250Z,2026-09-25T20:22:50Z,score-pulse,ScorePulse,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T202250Z,2026-09-25T20:22:50Z,fda-record,FdaRecordCheck,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T202250Z,2026-09-25T20:22:50Z,gold-leader,MetalMomentum,2887.3468,0,0,0.0,2887.3468,-7112.6532,190.9175,153.7712,0.0
20260925T202250Z,2026-09-25T20:22:50Z,micro-tail,TailSprint15,7527.4445,1,1,358.7878,7886.2323,-2009.4965,154.9277,757.2916,358.7878
20260925T202250Z,2026-09-25T20:22:50Z,scalp-8095,HighProbScalp,8002.1314,0,0,0.0,8002.1314,-1997.8686,212.1651,235.1689,0.0
20260925T202250Z,2026-09-25T20:22:50Z,panic-fade,PanicFader,0.0796,0,0,0.0,0.0796,-9999.9204,722.0862,697.3419,0.0
20260925T202250Z,2026-09-25T20:22:50Z,longshot-fader,LongshotFader,1060.272,8,8,14602.091,15662.3629,6193.7783,511.2193,151.3592,14602.091
20260925T202250Z,2026-09-25T20:22:50Z,injury-fade,InjuryFade,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T202250Z,2026-09-25T20:22:50Z,tipoff-triage,TipoffTriage,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T202250Z,2026-09-25T20:22:50Z,nowcast-nudge,NowcastNudge,724.1005,4,4,7972.422,8696.5225,0.0,287.7147,291.501,7972.422
20260925T202250Z,2026-09-25T20:22:50Z,leap-mapper,LeapMapper,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T232740Z,2026-09-25T23:27:40Z,book-edge,BookRocket,611.1578,7,7,4793.761,5404.9188,3659.492,954.6869,387.394,4793.761
20260925T232740Z,2026-09-25T23:27:40Z,tick-chaser,TickChaser,24.4847,8,8,536.87,561.3547,-9337.9957,1219.8122,82.1349,536.87
20260925T232740Z,2026-09-25T23:27:40Z,tail-sprint,TailSprint,0.0032,0,0,0.0,0.0032,-9999.9968,712.1868,1489.5215,0.0
20260925T232740Z,2026-09-25T23:27:40Z,depth-diver,DepthDiver,7.9339,8,8,1210.47,1218.4039,-8370.8682,479.3601,93.5028,1210.47
20260925T232740Z,2026-09-25T23:27:40Z,dip-hunter,DipHunter,0.0344,8,8,291.67,291.7044,-8362.8154,546.5729,2399.1866,291.67
20260925T232740Z,2026-09-25T23:27:40Z,spike-surfer,SpikeSurfer,586.8941,8,8,5888.2292,6475.1233,-3101.2425,985.0154,329.5882,5888.2292
20260925T232740Z,2026-09-25T23:27:40Z,sure-thing,SureThing,2815.2553,4,4,11054.8725,13870.1278,4130.0695,306.2341,142.8383,11054.8725
20260925T232740Z,2026-09-25T23:27:40Z,yield-sniper,YieldSniper,660.3651,8,8,9258.82,9919.1851,-18.2272,14.9277,31.8348,9258.82
20260925T232740Z,2026-09-25T23:27:40Z,pinepilot,PinePilotX,131.5407,8,8,9700.6174,9832.1581,-12.6584,311.6199,46.8531,9700.6174
20260925T232740Z,2026-09-25T23:27:40Z,ceo-fav,CEOExitFav,9255.5329,3,3,616.0081,9871.541,0.0,4.1776,16.4499,616.0081
20260925T232740Z,2026-09-25T23:27:40Z,weather-bracket,WeatherCatalyst,4049.0188,8,8,463.1193,4512.1381,-4397.4762,378.0076,529.3896,463.1193
